,eq,support,num_points,bases
743,x_1/x_3**2 - x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
744,x_1*x_2**2*(x_1 + x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
745,x_1*cos(x_2)/x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
746,cos(x_1*tan(x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
747,-x_2 + tan(tan(x_1)/x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
748,tan(x_1 - tan(x_1)),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
749,x_1**3*x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
750,x_2*(x_1 - x_3 - log(x_2))/x_1,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
751,-1/(x_1*(x_2 - 1)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
752,x_1**2/x_2**3,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
753,x_1*(-x_1*x_2**4 + 1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
754,x_1**2*x_2/x_3**2 + x_1,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
755,x_1**3*x_2**2*x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
